,QuestionID,QuestionType,Query,SimlexPair,Answer1,Answer2,Answer3,Answer4,Answer5
1391,QID8011,IsA,boy,kid,relative,intern,kid,patient,none
1392,QID8016,IsA,leader,manager,relative,none,gentleman,manager,mom
1393,QID8017,IsA,lady,gentleman,gentleman,guy,none,colleague,boss
1394,QID8014,IsA,archbishop,bishop,bishop,none,cousin,adult,spouse
1395,QID8015,IsA,student,pupil,pupil,guardian,none,chairman,intellectual
1396,QID10285,SeenWith,brother,boy,boy,alcoholic,none,judge,sister
1397,QID10284,SeenWith,soldier,boy,professional,none,king,clown,boy
1398,QID8018,SeenWith,banker,lawyer,prince,minority,none,lawyer,pupil
1399,QID8019,IsA,nurse,scientist,manager,none,victim,scientist,liberal
1400,QID8548,IsA,student,professor,none,boxer,professor,winner,worker
1401,QID8549,SeenWith,kid,daughter,pastor,none,Christian,daughter,guest
1402,QID10283,SeenWith,singer,actor,none,groom,actor,republican,manager
1403,QID10282,SeenWith,maid,girl,child,none,customer,girl,man
1404,QID9645,SeenWith,princess,bride,prince,singer,bride,patriot,none
1405,QID10060,SeenWith,helper,teacher,bachelor,none,teacher,Mexican,guardian
1406,QID10063,SeenWith,companion,buddy,none,atheist,buddy,villain,parent
1407,QID10062,SeenWith,guest,friend,friend,none,mentor,reporter,apprentice
1408,QID10065,SeenWith,boy,child,king,man,none,mayor,child
1409,QID10064,SeenWith,brother,boy,none,boy,American,stud,son
1410,QID10064,SeenWith,brother,son,none,boy,American,stud,son
1411,QID10067,SeenWith,doctor,physician,writer,none,genius,virgin,physician
1412,QID10066,SeenWith,mechanic,worker,American,groom,none,worker,loser
1413,QID10069,SeenWith,monk,priest,none,parent,entrepreneur,priest,mentor
1414,QID10068,SeenWith,princess,bride,none,Hispanic person,kid,doctor,bride
1415,QID9749,SeenWith,partner,boy,guardian,warrior,comedian,boy,none
1416,QID10314,SeenWith,maid,helper,groom,soldier,paranoid person,none,helper
1417,QID9249,IsA,president,mayor,journalist,sister,employer,none,mayor
1418,QID9839,IsA,prince,king,king,intellectual,mom,clown,none
1419,QID9838,SeenWith,adult,child,mayor,child,woman,white person,none
1420,QID9833,SeenWith,mechanic,worker,worker,blonde,brother,guardian,none
1421,QID9832,SeenWith,mechanic,worker,worker,black person,entrepreneur,intellectual,none
1422,QID9831,IsA,lawyer,banker,artist,instructor,none,banker,mistress
1423,QID9830,SeenWith,winner,champion,none,champion,academic,consultant,villain
1424,QID9837,IsA,daughter,kid,kid,none,maid,white woman,boy
1425,QID9836,SeenWith,president,politician,architect,politician,academic,none,geek
1426,QID9835,SeenWith,companion,lover,governor,orthodontist,none,coach,lover
1427,QID9834,IsA,adult,guardian,rich person,white person,actor,guardian,none
1428,QID9252,IsA,cop,sheriff,leader,sheriff,uncle,Baptist,none
1429,QID7840,IsA,archbishop,bishop,bishop,journalist,juror,punk,none
1430,QID7841,IsA,pupil,president,doctor,president,monk,brother,none
1431,QID7842,IsA,doctor,orthodontist,Mexican,none,accountant,mechanic,orthodontist
1432,QID7843,SeenWith,singer,actor,none,terrorist,actor,poor person,artist
1433,QID7844,IsA,girl,child,girlfriend,child,teacher,none,employer
1434,QID7845,SeenWith,president,politician,none,entrepreneur,criminal,teenager,politician
1435,QID7846,IsA,buddy,companion,none,genius,companion,minor,athlete
1436,QID7847,SeenWith,mechanic,worker,tourist,worker,genius,boxer,none
1437,QID7848,SeenWith,kid,daughter,archbishop,nurse,none,liberal,daughter
1438,QID7849,IsA,adult,guardian,guardian,freak,warrior,none,hero
1439,QID9949,SeenWith,employer,worker,worker,architect,American,ambassador,none
1440,QID9948,IsA,archbishop,bishop,bishop,chief,none,American,boss
1441,QID8720,SeenWith,companion,lover,virgin,none,composer,lover,senator
1442,QID8948,SeenWith,adult,child,secretary,man,none,white man,child
1443,QID8949,SeenWith,reader,author,none,CEO,guy,author,priest
1444,QID10229,SeenWith,winner,champion,juror,republican,none,champion,adult
1445,QID8940,IsA,pupil,president,none,president,boy,prisoner,academic
1446,QID8941,SeenWith,child,girl,police officer,consultant,girl,pupil,none
1447,QID8942,IsA,doctor,professor,pupil,attorney,none,professor,paranoid person
1448,QID8943,SeenWith,husband,wife,socialist,chief,boxer,none,wife
1449,QID8944,IsA,helper,maid,white man,buddy,none,maid,singer
1450,QID8945,SeenWith,sailor,captain,liberal,physician,none,goon,captain
1451,QID8946,IsA,man,uncle,none,teacher,uncle,tourist,celebrity
1452,QID8947,SeenWith,president,pupil,rich person,none,liar,Arab person,pupil
1453,QID10228,SeenWith,child,girl,farmer,chairman,none,girl,Catholic
1454,QID8809,IsA,guy,partner,president,atheist,none,partner,kid
1455,QID8808,IsA,physician,doctor,doctor,prisoner,none,hostage,nephew
1456,QID8805,IsA,worker,mechanic,mechanic,tutor,supervisor,none,Hispanic person
1457,QID8804,IsA,cop,sheriff,none,boss,sheriff,Muslim,daughter
1458,QID8807,IsA,friend,teacher,black man,none,patient,teacher,mistress
1459,QID8806,SeenWith,guardian,adult,spouse,minority,none,adult,criminal
1460,QID8801,SeenWith,employee,employer,white man,employer,princess,republican,none
1461,QID8800,SeenWith,teacher,friend,pupil,stranger,prince,friend,none
1462,QID8803,IsA,actress,actor,actor,gentleman,mistress,aunt,none
1463,QID8802,IsA,child,adult,colonel,middle class person,cousin,adult,none
1464,QID9046,SeenWith,guardian,adult,none,Trump supporter,architect,governor,adult
1465,QID9047,SeenWith,kid,boy,mentor,journalist,boy,sister,none
1466,QID9044,SeenWith,kid,boy,son,neighbor,boy,clown,none
1467,QID9045,SeenWith,president,politician,thug,archbishop,none,politician,king
1468,QID9042,IsA,king,princess,lawyer,socialist,princess,none,neighbor
1469,QID9043,SeenWith,guy,friend,pimp,entrepreneur,none,guest,friend
1470,QID9040,IsA,boy,partner,middle class person,partner,companion,leader,none
1471,QID9041,IsA,brother,son,son,wife,none,teenager,guy
1472,QID9048,SeenWith,teacher,friend,none,friend,coach,witness,Arab person
1473,QID9049,IsA,teacher,instructor,none,bishop,white man,instructor,farmer
1474,QID9621,IsA,president,mayor,teenager,none,tourist,mayor,blonde
1475,QID10366,IsA,aunt,nephew,athlete,nephew,minority,none,thug
1476,QID9759,SeenWith,president,pupil,pupil,geek,witness,husband,none
1477,QID9222,IsA,cousin,uncle,follower,none,uncle,student,Muslim
1478,QID9223,SeenWith,scientist,nurse,teacher,none,helper,nurse,victim
1479,QID9220,IsA,guy,stud,instructor,none,buddy,stud,woman
1480,QID9221,SeenWith,instructor,teacher,teacher,Christian,pastor,none,nephew
1481,QID9226,SeenWith,uncle,man,nurse,man,dad,baker,none
1482,QID9227,SeenWith,partner,boy,boy,warrior,none,colonel,intellectual
1483,QID9224,IsA,employer,employee,none,judge,leader,pimp,employee
1484,QID9225,SeenWith,partner,guy,virgin,witness,guy,politician,none
1485,QID9228,IsA,captain,sailor,helper,relative,sailor,none,black woman
1486,QID9229,IsA,author,creator,creator,white woman,none,black person,athlete
1487,QID10225,SeenWith,scientist,nurse,none,boyfriend,hooker,coach,nurse
1488,QID9558,SeenWith,instructor,teacher,none,Mexican,mistress,teacher,mom
1489,QID9559,SeenWith,manager,leader,champion,politician,leader,colonel,none
1490,QID10224,IsA,man,warrior,parent,monk,saint,warrior,none
1491,QID9550,IsA,boy,partner,actress,partner,virgin,none,chief
1492,QID9551,IsA,boy,son,son,democrat,none,witness,Hispanic person
1493,QID9552,SeenWith,brother,boy,stud,aunt,boy,employer,none
1494,QID9553,IsA,cousin,uncle,princess,manager,parent,none,uncle
1495,QID9554,SeenWith,maid,girl,girl,colonel,none,guy,host
1496,QID9555,SeenWith,girl,guy,worker,none,guy,writer,white woman
1497,QID9556,IsA,woman,wife,none,witness,wife,uncle,Arab person
1498,QID9557,IsA,man,child,none,paranoid person,actor,partner,child
1499,QID8153,SeenWith,soldier,boy,none,boy,poor person,terrorist,creator
1500,QID8152,SeenWith,employee,employer,none,reader,employer,neighbor,white person
1501,QID8151,SeenWith,adult,parent,politician,parent,professor,none,Arab person
1502,QID8150,IsA,uncle,aunt,companion,consultant,aunt,extremist,none
1503,QID8157,IsA,worker,employer,customer,none,employer,Clinton supporter,doctor
1504,QID8156,SeenWith,writer,composer,designer,genius,none,extremist,composer
1505,QID8155,IsA,physician,doctor,punk,none,blogger,doctor,journalist
1506,QID8154,IsA,guy,stud,employer,stud,liar,toddler,none
1507,QID8159,SeenWith,son,brother,brother,white man,none,middle class person,African American
1508,QID8158,IsA,woman,wife,wife,none,bishop,winner,sister
1509,QID9440,SeenWith,president,pupil,parent,gangster,chef,none,pupil
1510,QID9253,SeenWith,man,woman,minor,minority,Catholic,woman,none
1511,QID8795,IsA,worker,mechanic,mistress,mechanic,none,Mexican,terrorist
1512,QID8794,IsA,buddy,companion,companion,mentor,fighter,warrior,none
1513,QID8797,SeenWith,reader,author,stranger,bride,none,virgin,author
1514,QID8796,IsA,uncle,aunt,buddy,patient,none,aunt,worker
1515,QID8791,SeenWith,kid,daughter,none,relative,mechanic,goon,daughter
1516,QID8790,IsA,man,uncle,uncle,innocent person,sister,none,thief
1517,QID8793,SeenWith,mayor,chief,none,chief,gentleman,guardian,photographer
1518,QID8792,IsA,man,warrior,relative,nurse,none,warrior,pastor
1519,QID9316,IsA,daughter,kid,none,employee,kid,chief,white woman
1520,QID9317,IsA,cousin,uncle,brother,attorney,uncle,Trump supporter,none
1521,QID9314,SeenWith,writer,composer,grandmother,composer,none,white woman,host
1522,QID9315,IsA,actress,actor,actor,none,kid,boy,Baptist
1523,QID8799,SeenWith,scientist,nurse,nurse,minor,millionaire,none,loser
1524,QID8798,SeenWith,nephew,aunt,Muslim,aunt,genius,none,secretary
1525,QID9310,SeenWith,king,prince,black man,prince,tutor,friend,none
1526,QID9311,SeenWith,helper,teacher,uncle,none,teacher,mom,criminal
1527,QID10384,SeenWith,guy,friend,none,chef,friend,black man,Arab person
1528,QID10385,IsA,archbishop,bishop,Christian,worker,bishop,millionaire,none
1529,QID8379,IsA,boy,soldier,intern,none,leader,soldier,lover
1530,QID8378,IsA,boy,kid,none,kid,reporter,gunman,spouse
1531,QID10380,IsA,actor,singer,none,American,singer,chairman,goon
1532,QID9444,SeenWith,warrior,man,witness,juror,none,relative,man
1533,QID10382,SeenWith,husband,wife,comedian,politician,wife,none,cop
1534,QID10383,SeenWith,man,woman,boyfriend,woman,none,teacher,victim
1535,QID8373,SeenWith,uncle,cousin,cousin,none,reader,senator,neighbor
1536,QID8372,IsA,wife,husband,none,Asian,sheriff,girlfriend,husband
1537,QID8371,IsA,groom,bride,composer,bride,none,prince,socialist
1538,QID8370,SeenWith,winner,champion,none,mistress,victim,champion,helper
1539,QID8377,SeenWith,banker,lawyer,chef,none,lawyer,athlete,bully
1540,QID8376,SeenWith,writer,composer,champion,saint,composer,none,colonel
1541,QID8375,SeenWith,helper,teacher,consultant,baker,none,chairman,teacher
1542,QID8374,IsA,student,pupil,champion,none,republican,pupil,instructor
1543,QID9448,SeenWith,princess,king,none,geek,king,parent,stranger
1544,QID10080,SeenWith,president,pupil,composer,none,minor,relative,pupil
1545,QID9449,SeenWith,instructor,teacher,none,follower,gunman,teacher,boss
1546,QID9338,SeenWith,employee,employer,bully,virgin,alcoholic,none,employer
1547,QID9339,IsA,child,boy,boy,principal,chef,none,groom
1548,QID8571,SeenWith,monk,priest,boy,priest,adult,reader,none
1549,QID8570,SeenWith,singer,actor,child,none,bachelor,actor,principal
1550,QID8573,SeenWith,president,politician,guest,politician,follower,none,guy
1551,QID8572,IsA,man,husband,orthodontist,niece,none,actor,husband
1552,QID8575,SeenWith,lawyer,attorney,attorney,comedian,conservative,lover,none
1553,QID8574,IsA,author,creator,creator,surgeon,none,colleague,patriot
1554,QID8577,SeenWith,doctor,physician,engineer,Asian,physician,none,victim
1555,QID8576,IsA,cousin,uncle,uncle,employer,sailor,none,blogger
1556,QID8579,SeenWith,guest,friend,none,baker,friend,priest,buddy
1557,QID8578,SeenWith,actor,actress,designer,addict,artist,none,actress
1558,QID8207,SeenWith,warrior,man,mom,man,child,none,journalist
1559,QID8206,SeenWith,mechanic,worker,uncle,worker,none,liar,senator
1560,QID8205,IsA,boy,kid,American,mistress,kid,none,maid
1561,QID8204,SeenWith,professor,student,Jew,atheist,student,bishop,none
1562,QID8203,SeenWith,actor,actress,none,drunk person,girl,actress,idiot
1563,QID8202,SeenWith,brother,boy,chief,captain,actress,boy,none
1564,QID8201,IsA,prince,king,liar,hooker,king,none,mistress
1565,QID8200,IsA,friend,teacher,lover,chief,defendant,teacher,none
1566,QID9628,IsA,man,husband,none,wife,husband,hero,aunt
1567,QID8209,SeenWith,professor,student,none,mistress,student,white person,coach
1568,QID8208,IsA,actress,actor,leader,actor,Arab person,hooker,none
1569,QID9629,SeenWith,monk,priest,apprentice,none,priest,creator,hostage
1570,QID10014,IsA,bride,princess,saint,princess,surgeon,archbishop,none
1571,QID10015,IsA,girl,child,lawyer,apprentice,child,alcoholic,none
1572,QID10016,SeenWith,bride,groom,author,guest,groom,none,colleague
1573,QID10017,SeenWith,president,pupil,none,academic,pupil,bride,customer
1574,QID10010,SeenWith,wife,woman,white person,woman,conservative,none,dad
1575,QID10011,IsA,doctor,professor,alcoholic,cousin,professor,sheriff,none
1576,QID10012,IsA,doctor,professor,minor,innocent person,professor,fan,none
1577,QID10013,SeenWith,son,boy,economist,Trump supporter,none,neighbor,boy
1578,QID10018,IsA,woman,man,bully,none,chef,man,sheriff
1579,QID10019,SeenWith,companion,buddy,monk,stud,none,grandfather,buddy
1580,QID9499,IsA,worker,mechanic,socialist,freak,woman,mechanic,none
1581,QID9498,IsA,groom,bride,addict,secretary,bride,none,comedian
1582,QID10128,IsA,worker,mechanic,host,mechanic,none,atheist,bride
1583,QID10129,SeenWith,maid,helper,manager,none,helper,athlete,pastor
1584,QID10120,IsA,chief,mayor,priest,secretary,none,mayor,villain
1585,QID10121,IsA,aunt,nephew,genius,nephew,none,engineer,black person
1586,QID10122,SeenWith,mayor,president,homosexual person,none,monk,president,hostage
1587,QID10123,IsA,student,professor,principal,none,patriot,professor,marine
1588,QID10124,SeenWith,actor,actress,none,actress,criminal,minor,Trump supporter
1589,QID10125,IsA,parent,adult,journalist,Christian,intellectual,adult,none
1590,QID10126,IsA,child,adult,atheist,adult,employer,none,doctor
1591,QID10127,IsA,boy,partner,clown,partner,attorney,Trump supporter,none
1592,QID10364,IsA,worker,employer,celebrity,none,employer,athlete,brother
1593,QID9828,SeenWith,princess,king,none,king,rapper,hooker,celebrity
1594,QID9829,SeenWith,banker,lawyer,socialist,pastor,neighbor,none,lawyer
1595,QID9820,IsA,boy,kid,kid,patriot,none,sailor,doctor
1596,QID9821,SeenWith,professor,student,addict,relative,student,partner,none
1597,QID9822,SeenWith,guest,friend,Mexican,gay person,friend,senator,none
1598,QID9823,IsA,author,reader,reader,addict,none,juror,physician
1599,QID9824,IsA,woman,man,man,prince,celebrity,chairman,none
1600,QID9825,IsA,teacher,helper,chief,helper,CEO,athlete,none
1601,QID9826,IsA,boy,partner,none,lawyer,mom,partner,man
1602,QID9827,SeenWith,guest,friend,witness,friend,none,surgeon,singer
1603,QID9954,SeenWith,girl,guy,intellectual,guy,uncle,none,worker
1604,QID9955,SeenWith,brother,boy,prisoner,none,boy,atheist,reporter
1605,QID9956,IsA,physician,doctor,colleague,toddler,none,idiot,doctor
1606,QID9957,SeenWith,nephew,aunt,aunt,freak,governor,none,helper
1607,QID7879,IsA,actor,singer,none,saint,singer,dad,black man
1608,QID7878,SeenWith,sheriff,cop,thief,none,cop,secretary,friend
1609,QID9952,IsA,boy,kid,kid,none,son,Mexican,archbishop
1610,QID9952,IsA,boy,son,kid,none,son,Mexican,archbishop
1611,QID9953,IsA,chief,mayor,mayor,captain,none,expert,teenager
1612,QID7875,IsA,daughter,kid,homosexual person,aunt,none,banker,kid
1613,QID7874,IsA,cop,sheriff,none,millionaire,judge,nurse,sheriff
1614,QID7877,SeenWith,mayor,president,banker,person of color,president,grandmother,none
1615,QID7876,IsA,doctor,professor,virgin,conservative,none,professor,thief
1616,QID7871,SeenWith,king,prince,minority,prince,African American,none,adult
1617,QID7870,SeenWith,princess,king,defendant,none,woman,drunk person,king
1618,QID7873,SeenWith,stud,guy,extremist,guy,none,rich person,guest
1619,QID7872,IsA,boy,soldier,celebrity,soldier,champion,none,follower
1620,QID9258,SeenWith,bride,groom,groom,none,companion,bishop,kid
1621,QID7897,SeenWith,guy,friend,goon,follower,friend,none,cop
1622,QID7896,IsA,worker,employer,none,criminal,creator,orthodontist,employer
1623,QID7895,SeenWith,companion,lover,prisoner,lover,none,loser,stranger
1624,QID7894,SeenWith,helper,teacher,aunt,none,teacher,lady,prisoner
1625,QID7893,SeenWith,kid,boy,bishop,boy,reader,winner,none
1626,QID7892,IsA,cousin,uncle,intellectual,none,husband,priest,uncle
1627,QID7891,IsA,guy,partner,employer,none,millionaire,mentor,partner
1628,QID7890,IsA,leader,manager,none,manager,reporter,creator,victim
1629,QID7899,IsA,worker,employer,none,employer,composer,doctor,sibling
1630,QID7898,IsA,doctor,orthodontist,none,conservative,neighbor,orthodontist,CEO
1631,QID8975,IsA,friend,guy,guy,victim,helper,none,socialist
1632,QID8974,IsA,leader,manager,employee,soldier,manager,none,coach
1633,QID8977,SeenWith,adult,parent,parent,none,villain,sibling,defendant
1634,QID8976,SeenWith,writer,composer,none,adult,composer,girl,gay person
1635,QID8971,SeenWith,child,girl,captain,drunk person,coach,girl,none
1636,QID8970,SeenWith,princess,king,paranoid person,none,boyfriend,lady,king
1637,QID8973,IsA,woman,man,CEO,leader,none,man,thief
1638,QID8972,IsA,student,professor,pupil,none,senator,architect,professor
1639,QID8972,IsA,student,pupil,pupil,none,senator,architect,professor
1640,QID8979,IsA,woman,secretary,secretary,none,nurse,thief,lesbian
1641,QID8978,SeenWith,guest,friend,jerk,cop,friend,witness,none
1642,QID10365,SeenWith,companion,buddy,buddy,punk,niece,daughter,none
1643,QID8005,IsA,worker,mechanic,mechanic,juror,patient,companion,none
1644,QID8004,IsA,attorney,lawyer,none,Clinton supporter,lawyer,farmer,CEO
1645,QID8007,SeenWith,uncle,man,sibling,teenager,gay person,man,none
1646,QID8006,IsA,worker,employer,instructor,professional,employer,punk,none
1647,QID8001,IsA,champion,winner,extremist,winner,racist,patriot,none
1648,QID8000,SeenWith,sheriff,cop,patriot,none,king,actress,cop
1649,QID9640,IsA,man,warrior,atheist,none,warrior,nephew,governor
1650,QID8003,IsA,woman,wife,boy,none,wife,guest,virgin
1651,QID9641,SeenWith,monk,priest,mechanic,none,fighter,expert,priest
1652,QID8002,IsA,guy,stud,champion,stud,none,juror,Jew
1653,QID8818,SeenWith,adult,child,hostage,none,child,girl,jerk
1654,QID8819,SeenWith,princess,bride,bride,genius,warrior,criminal,none
1655,QID8812,IsA,boy,soldier,none,colleague,employee,partner,soldier
1656,QID8812,IsA,boy,partner,none,colleague,employee,partner,soldier
1657,QID8813,IsA,aunt,nephew,loser,follower,nephew,none,guy
1658,QID8810,SeenWith,manager,leader,leader,freak,companion,none,professional
1659,QID8811,IsA,brother,son,none,colonel,daughter,clown,son
1660,QID8816,IsA,helper,maid,none,Catholic,maid,toddler,intern
1661,QID8817,SeenWith,manager,leader,none,man,white man,photographer,leader
1662,QID8814,IsA,friend,buddy,journalist,none,middle class person,CEO,buddy
1663,QID8815,SeenWith,soldier,boy,boy,adult,champion,none,Jew
1664,QID9033,SeenWith,writer,composer,soldier,none,composer,coach,guardian
1665,QID9032,SeenWith,kid,daughter,secretary,professor,none,daughter,reporter
1666,QID9031,SeenWith,pupil,student,none,neighbor,cousin,American,student
1667,QID9030,IsA,archbishop,bishop,bishop,reader,millionaire,none,innocent person
1668,QID9037,IsA,woman,wife,employer,wife,apprentice,teenager,none
1669,QID9036,SeenWith,doctor,physician,Mexican,guardian,physician,poor person,none
1670,QID9035,IsA,king,princess,neighbor,spouse,none,princess,ambassador
1671,QID9034,IsA,lady,gentleman,gentleman,none,professor,accountant,athlete
1672,QID10296,IsA,guy,partner,king,none,teacher,artist,partner
1673,QID9039,SeenWith,warrior,man,intellectual,man,professional,none,bully
1674,QID9038,SeenWith,winner,champion,cousin,champion,extremist,none,neighbor
1675,QID10297,SeenWith,kid,boy,reporter,idiot,fan,none,boy
1676,QID9648,SeenWith,professor,student,none,bishop,student,boyfriend,Asian
1677,QID9493,SeenWith,adult,child,none,child,architect,liar,governor
1678,QID9649,SeenWith,child,girl,none,witness,pupil,lady,girl
1679,QID10295,IsA,cop,sheriff,thief,none,bachelor,sheriff,physician
1680,QID9492,SeenWith,teacher,friend,friend,pimp,guest,minority,none
1681,QID9789,IsA,aunt,nephew,toddler,none,mechanic,saint,nephew
1682,QID9788,IsA,boy,son,minor,none,teenager,son,orthodontist
1683,QID9785,SeenWith,gentleman,lady,hostage,none,colonel,middle class person,lady
1684,QID9784,SeenWith,princess,bride,bride,sibling,nephew,judge,none
1685,QID9787,SeenWith,bishop,archbishop,democrat,child,none,tutor,archbishop
1686,QID9786,IsA,doctor,professor,professor,none,hostage,Trump supporter,pimp
1687,QID9781,IsA,bride,princess,none,rich person,person of color,princess,bachelor
1688,QID9780,SeenWith,man,woman,none,marine,woman,monk,conservative
1689,QID9783,SeenWith,secretary,woman,none,comedian,woman,prince,son
1690,QID9782,SeenWith,reader,author,employer,author,mistress,criminal,none
1691,QID9495,SeenWith,guy,friend,stranger,rich person,none,friend,fighter
1692,QID9149,IsA,bride,princess,American,none,black man,rich person,princess
1693,QID9148,IsA,pupil,president,toddler,sheriff,president,none,homosexual person
1694,QID9147,SeenWith,adult,child,consultant,nephew,none,child,artist
1695,QID9146,SeenWith,uncle,man,pastor,man,stranger,none,CEO
1696,QID9145,IsA,teacher,helper,colleague,helper,adult,sailor,none
1697,QID9144,IsA,doctor,professor,none,entrepreneur,athlete,professor,artist
1698,QID9143,IsA,pupil,president,daughter,none,president,loser,actress
1699,QID9142,IsA,president,mayor,sheriff,mayor,principal,none,guest
1700,QID9141,IsA,friend,buddy,punk,scientist,designer,buddy,none
1701,QID9140,SeenWith,kid,boy,American,warrior,comedian,boy,none
1702,QID9767,SeenWith,king,prince,buddy,none,sailor,mechanic,prince
1703,QID9766,SeenWith,actor,actress,stud,none,actress,cop,republican
1704,QID9765,SeenWith,professor,student,cop,engineer,student,ambassador,none
1705,QID9764,IsA,captain,sailor,none,tourist,engineer,sailor,mentor
1706,QID9763,IsA,groom,bride,bride,manager,journalist,none,democrat
1707,QID9762,IsA,child,adult,buddy,none,bride,adult,academic
1708,QID9761,IsA,woman,man,designer,Arab person,secretary,man,none
1709,QID9761,IsA,woman,secretary,designer,Arab person,secretary,man,none
1710,QID9760,SeenWith,adult,parent,saint,none,parent,black woman,Baptist
1711,QID9769,IsA,guy,girl,none,reader,girl,goon,bride
1712,QID9494,SeenWith,instructor,teacher,teacher,none,alcoholic,drunk person,rich person
1713,QID9160,IsA,cop,sheriff,millionaire,tourist,white woman,none,sheriff
1714,QID9950,SeenWith,sheriff,cop,man,none,apprentice,cop,loser
1715,QID9951,SeenWith,maid,helper,fighter,none,thief,helper,nephew
1716,QID8140,IsA,student,professor,professor,Muslim,photographer,none,host
1717,QID8141,IsA,man,husband,physician,husband,farmer,designer,none
1718,QID8142,SeenWith,actor,actress,none,actress,reader,mistress,captain
1719,QID8143,SeenWith,maid,helper,chief,helper,none,freak,geek
1720,QID8144,SeenWith,professor,student,innocent person,millionaire,student,Mexican,none
1721,QID8145,SeenWith,bride,groom,champion,boyfriend,groom,none,conservative
1722,QID8146,SeenWith,husband,wife,patriot,none,marine,artist,wife
1723,QID8147,SeenWith,uncle,cousin,bully,cousin,none,author,CEO
1724,QID8148,IsA,worker,employer,groom,dad,employer,none,follower
1725,QID8149,SeenWith,employer,worker,worker,none,Muslim,chairman,parent
1726,QID8782,SeenWith,lawyer,attorney,partner,attorney,none,girl,surgeon
1727,QID8783,IsA,attorney,lawyer,lawyer,tutor,accountant,none,patient
1728,QID8780,SeenWith,pupil,student,follower,none,sibling,student,black person
1729,QID8781,SeenWith,reader,author,chief,author,none,person of color,minority
1730,QID8786,IsA,girl,child,none,helper,child,son,Jew
1731,QID8787,SeenWith,kid,boy,boy,composer,none,fighter,drunk person
1732,QID8784,IsA,nurse,scientist,Muslim,genius,teenager,none,scientist
1733,QID8785,SeenWith,president,pupil,none,reporter,democrat,pupil,buddy
1734,QID9363,IsA,author,creator,American,none,bully,baker,creator
1735,QID9362,SeenWith,husband,man,athlete,leader,none,man,child
1736,QID8788,SeenWith,president,politician,journalist,American,none,politician,maid
1737,QID8789,IsA,attorney,lawyer,freak,creator,democrat,none,lawyer
1738,QID9367,SeenWith,mayor,chief,none,chief,grandfather,wife,white person
1739,QID9366,SeenWith,secretary,woman,woman,Baptist,designer,neighbor,none
1740,QID9365,IsA,brother,son,virgin,leader,son,consultant,none
1741,QID9364,IsA,man,uncle,neighbor,husband,none,uncle,singer
1742,QID9364,IsA,man,husband,neighbor,husband,none,uncle,singer
1743,QID7783,SeenWith,actor,actress,none,actress,prince,Asian,mayor
1744,QID7782,IsA,nurse,scientist,boyfriend,none,scientist,lover,chef
1745,QID7781,IsA,teacher,instructor,instructor,maid,fan,none,Jew
1746,QID7780,IsA,boy,soldier,writer,cop,economist,none,soldier
1747,QID7787,IsA,president,mayor,none,toddler,coach,governor,mayor
1748,QID7786,IsA,boy,brother,republican,brother,none,wife,creator
1749,QID7785,IsA,archbishop,bishop,atheist,bishop,son,aunt,none
1750,QID7784,SeenWith,guardian,adult,none,punk,adult,president,engineer
1751,QID8360,IsA,woman,wife,none,teenager,relative,academic,wife
1752,QID8361,IsA,actor,singer,conservative,defendant,singer,none,sister
1753,QID8362,SeenWith,princess,bride,guest,bride,colleague,husband,none
1754,QID8363,SeenWith,employer,worker,nurse,apprentice,none,stud,worker
1755,QID8364,SeenWith,wife,woman,woman,none,chairman,reader,millionaire
1756,QID8365,IsA,author,reader,none,CEO,reader,principal,bachelor
1757,QID8366,IsA,politician,president,intern,none,ambassador,bully,president
1758,QID8367,IsA,doctor,orthodontist,white man,author,orthodontist,none,rapper
1759,QID9719,SeenWith,teacher,friend,none,colonel,grandmother,friend,gentleman
1760,QID9478,SeenWith,secretary,woman,terrorist,girlfriend,none,gentleman,woman
1761,QID9744,IsA,boy,partner,consultant,guy,partner,helper,none
1762,QID9565,IsA,man,husband,lover,fighter,white woman,none,husband
1763,QID9564,IsA,friend,guy,thug,host,nephew,guy,none
1764,QID9567,SeenWith,boy,child,none,coach,leader,secretary,child
1765,QID9566,IsA,employer,employee,gangster,guest,doctor,none,employee
1766,QID9561,IsA,girl,maid,maid,black woman,none,instructor,senator
1767,QID9560,IsA,uncle,aunt,aunt,monk,nephew,none,follower
1768,QID8568,SeenWith,maid,helper,celebrity,helper,none,coach,patriot
1769,QID8569,SeenWith,uncle,cousin,American,none,fan,cousin,athlete
1770,QID8566,SeenWith,man,woman,none,freak,woman,clown,innocent person
1771,QID8567,IsA,friend,teacher,teacher,judge,king,gunman,none
1772,QID8564,IsA,teacher,helper,gunman,helper,pimp,none,gay person
1773,QID8565,SeenWith,warrior,man,physician,boyfriend,girl,none,man
1774,QID8562,IsA,actor,singer,leader,minor,none,singer,gangster
1775,QID8563,IsA,physician,doctor,captain,idiot,none,doctor,monk
1776,QID8560,SeenWith,scientist,nurse,nurse,none,orthodontist,terrorist,supervisor
1777,QID8561,SeenWith,aunt,uncle,stranger,none,secretary,comedian,uncle
1778,QID8214,SeenWith,companion,lover,creator,professor,lover,none,boss
1779,QID8215,SeenWith,maid,girl,son,girlfriend,intellectual,none,girl
1780,QID8216,SeenWith,monk,priest,none,hooker,thug,priest,principal
1781,QID8693,IsA,composer,writer,none,writer,monk,geek,sister
