,QuestionID,QuestionType,Query,SimlexPair,Answer1,Answer2,Answer3,Answer4,Answer5
1399,QID11004,IsA,guy,friend,Trump supporter,friend,none,patriot,boss
1400,QID11005,SeenWith,boy,kid,mistress,bachelor,kid,virgin,none
1401,QID11006,IsA,buddy,friend,friend,patriot,executive,none,hero
1402,QID11007,IsA,monk,priest,none,idiot,Jew,captain,priest
1403,QID11000,IsA,reader,author,boxer,designer,none,author,man
1404,QID11001,IsA,aunt,uncle,archbishop,uncle,Hispanic person,none,witness
1405,QID10988,SeenWith,woman,wife,none,witness,photographer,wife,cop
1406,QID11003,IsA,singer,actor,Hispanic person,musician,none,actor,relative
1407,QID10061,IsA,monk,priest,none,journalist,priest,engineer,intern
1408,QID10060,SeenWith,lawyer,banker,banker,physician,boss,American,none
1409,QID10063,IsA,writer,composer,manager,republican,none,composer,apprentice
1410,QID10062,IsA,maid,helper,none,gunman,hero,victim,helper
1411,QID10065,SeenWith,lady,gentleman,prince,gentleman,none,sheriff,journalist
1412,QID10064,SeenWith,actor,singer,singer,villain,none,juror,liar
1413,QID10067,IsA,king,prince,none,sibling,archbishop,prince,professional
1414,QID10066,SeenWith,composer,writer,uncle,none,writer,teacher,journalist
1415,QID10069,IsA,mayor,president,president,American,girlfriend,none,student
1416,QID10068,SeenWith,champion,winner,Clinton supporter,poor person,winner,none,comedian
1417,QID10719,SeenWith,guy,friend,accountant,adult,none,friend,prince
1418,QID10718,SeenWith,helper,maid,maid,rich person,virgin,intellectual,none
1419,QID10926,IsA,professor,doctor,husband,doctor,fighter,none,liar
1420,QID10713,SeenWith,child,girl,none,girl,bully,blonde,neighbor
1421,QID10712,IsA,husband,wife,wife,chef,Clinton supporter,colleague,none
1422,QID10711,IsA,lawyer,attorney,singer,maid,attorney,none,drunk person
1423,QID8713,SeenWith,guy,stud,stud,none,governor,atheist,grandfather
1424,QID9749,IsA,girl,guy,minor,wife,bully,guy,none
1425,QID10716,IsA,soldier,boy,expert,guy,none,boy,husband
1426,QID10715,IsA,king,prince,gentleman,prince,saint,loser,none
1427,QID10714,SeenWith,man,husband,comedian,none,economist,expert,husband
1428,QID10928,SeenWith,woman,wife,reader,mentor,none,police officer,wife
1429,QID10929,SeenWith,lady,gentleman,juror,gentleman,winner,king,none
1430,QID8712,IsA,mayor,president,author,none,engineer,president,boy
1431,QID10314,SeenWith,friend,guy,none,ambassador,rapper,American,guy
1432,QID9249,IsA,man,woman,boss,marine,none,host,woman
1433,QID9839,IsA,scientist,nurse,rich person,nurse,actress,author,none
1434,QID9203,SeenWith,friend,guy,reporter,atheist,leader,guy,none
1435,QID9833,IsA,child,girl,girl,prince,politician,none,fan
1436,QID9832,IsA,pupil,student,academic,none,student,scientist,Clinton supporter
1437,QID9831,IsA,gentleman,lady,composer,none,lady,parent,instructor
1438,QID9830,SeenWith,doctor,orthodontist,none,orthodontist,Mexican,composer,student
1439,QID9837,SeenWith,wife,woman,man,husband,millionaire,woman,none
1440,QID9837,SeenWith,wife,husband,man,husband,millionaire,woman,none
1441,QID9836,IsA,husband,man,man,Asian,princess,guy,none
1442,QID9835,IsA,warrior,man,spouse,man,thug,liar,none
1443,QID9834,IsA,nephew,aunt,aunt,none,captain,witness,Muslim
1444,QID10843,SeenWith,man,uncle,none,jerk,white person,wife,uncle
1445,QID10842,IsA,uncle,man,none,coach,man,priest,intellectual
1446,QID10841,IsA,lawyer,attorney,employer,none,nephew,grandmother,attorney
1447,QID10840,IsA,guardian,adult,adult,genius,none,conservative,stranger
1448,QID10847,IsA,soldier,boy,partner,composer,boy,girlfriend,none
1449,QID10846,IsA,uncle,cousin,none,Mexican,prisoner,governor,cousin
1450,QID10845,IsA,kid,daughter,daughter,dad,grandmother,none,toddler
1451,QID10844,IsA,princess,king,none,maid,athlete,professor,king
1452,QID10849,IsA,employee,employer,employer,innocent person,none,terrorist,boxer
1453,QID10848,IsA,president,pupil,lesbian,accountant,none,pupil,champion
1454,QID9947,SeenWith,priest,monk,executive,none,atheist,monk,gay person
1455,QID9946,SeenWith,composer,writer,champion,lover,writer,alcoholic,none
1456,QID9945,SeenWith,champion,winner,none,rich person,mentor,stud,winner
1457,QID9944,IsA,daughter,kid,consultant,none,intern,manager,kid
1458,QID9943,SeenWith,groom,bride,celebrity,none,engineer,attorney,bride
1459,QID9942,IsA,stud,guy,guy,thief,nephew,celebrity,none
1460,QID9941,IsA,soldier,boy,helper,none,mom,geek,boy
1461,QID9940,SeenWith,wife,husband,daughter,husband,professional,none,geek
1462,QID9949,SeenWith,worker,employer,celebrity,none,employer,politician,nurse
1463,QID9948,IsA,winner,champion,accountant,champion,none,surgeon,Hispanic person
1464,QID8948,SeenWith,teacher,helper,none,American,wife,thief,helper
1465,QID8949,SeenWith,child,adult,employee,parent,Muslim,adult,none
1466,QID10229,IsA,reader,author,prince,black person,attorney,author,none
1467,QID8940,SeenWith,boy,partner,academic,stranger,none,entrepreneur,partner
1468,QID8941,IsA,writer,composer,composer,fan,none,guardian,witness
1469,QID8942,SeenWith,physician,doctor,employee,doctor,none,girl,banker
1470,QID8943,IsA,helper,teacher,none,teacher,clown,pimp,Jew
1471,QID8944,IsA,uncle,man,companion,none,man,professor,white man
1472,QID8945,IsA,secretary,woman,woman,intellectual,none,governor,marine
1473,QID8946,SeenWith,man,warrior,husband,colonel,none,warrior,helper
1474,QID8946,SeenWith,man,husband,husband,colonel,none,warrior,helper
1475,QID8947,IsA,adult,child,prince,none,musician,nurse,child
1476,QID10228,SeenWith,wife,husband,witness,freak,punk,none,husband
1477,QID8809,IsA,adult,parent,none,addict,maid,extremist,parent
1478,QID8808,SeenWith,author,reader,reader,hero,guy,none,alcoholic
1479,QID8805,IsA,mayor,president,gangster,none,president,gunman,daughter
1480,QID8804,IsA,secretary,woman,gay person,reporter,none,woman,drunk person
1481,QID8807,IsA,king,prince,atheist,Clinton supporter,customer,none,prince
1482,QID8806,IsA,maid,helper,uncle,engineer,none,helper,geek
1483,QID8801,IsA,princess,bride,reporter,bride,none,professional,mentor
1484,QID8800,IsA,uncle,man,man,gay person,boxer,none,republican
1485,QID8803,IsA,mechanic,worker,marine,colleague,none,worker,Clinton supporter
1486,QID8802,SeenWith,lady,gentleman,scientist,stud,gentleman,guardian,none
1487,QID9046,IsA,wife,woman,woman,sailor,boyfriend,none,pupil
1488,QID9047,SeenWith,doctor,orthodontist,actor,none,punk,orthodontist,atheist
1489,QID9044,SeenWith,woman,wife,none,freak,wife,sailor,niece
1490,QID9045,IsA,companion,buddy,none,supervisor,lover,buddy,paranoid person
1491,QID9045,IsA,companion,lover,none,supervisor,lover,buddy,paranoid person
1492,QID9042,IsA,professor,doctor,republican,doctor,none,soldier,teacher
1493,QID9043,IsA,guardian,adult,none,grandfather,singer,adult,pupil
1494,QID9040,SeenWith,woman,secretary,juror,Christian,leader,secretary,none
1495,QID9041,IsA,sailor,captain,white person,captain,gunman,reporter,none
1496,QID9048,IsA,wife,woman,woman,rich person,geek,princess,none
1497,QID9049,SeenWith,wife,husband,Asian,punk,none,baker,husband
1498,QID10796,SeenWith,guy,stud,teenager,comedian,none,goon,stud
1499,QID10652,IsA,buddy,companion,republican,defendant,none,companion,witness
1500,QID10653,IsA,teacher,friend,friend,archbishop,tutor,idiot,none
1501,QID10650,SeenWith,groom,bride,uncle,bride,accountant,geek,none
1502,QID9222,SeenWith,cop,sheriff,baker,none,chairman,pastor,sheriff
1503,QID9223,IsA,bishop,archbishop,archbishop,none,hero,fighter,colonel
1504,QID9220,IsA,companion,buddy,scientist,black man,baker,buddy,none
1505,QID9221,IsA,winner,champion,none,white person,champion,prisoner,boss
1506,QID9226,SeenWith,chief,mayor,genius,none,mayor,CEO,surgeon
1507,QID9227,IsA,teacher,friend,none,millionaire,lesbian,pastor,friend
1508,QID9224,SeenWith,bride,princess,socialist,Catholic,farmer,princess,none
1509,QID9225,IsA,princess,bride,Mexican,Jew,bride,adult,none
1510,QID10656,IsA,girl,guy,democrat,bachelor,none,guy,economist
1511,QID9228,SeenWith,president,pupil,baker,consultant,punk,pupil,none
1512,QID9229,IsA,kid,boy,addict,boy,none,winner,boyfriend
1513,QID10657,SeenWith,boy,soldier,none,composer,captain,grandfather,soldier
1514,QID10654,IsA,brother,boy,none,boy,parent,actress,goon
1515,QID10655,IsA,partner,guy,guy,none,ambassador,reporter,alcoholic
1516,QID10225,SeenWith,politician,president,bishop,grandmother,president,banker,none
1517,QID9558,IsA,princess,bride,lady,bride,colonel,none,employee
1518,QID9559,IsA,guy,partner,poor person,none,student,partner,cop
1519,QID10224,SeenWith,composer,writer,writer,socialist,intern,host,none
1520,QID9550,IsA,wife,woman,woman,none,spouse,republican,governor
1521,QID9551,IsA,aunt,uncle,none,uncle,actress,employer,banker
1522,QID9552,IsA,orthodontist,doctor,Baptist,companion,doctor,none,liar
1523,QID9553,IsA,partner,boy,Asian,none,thief,boy,celebrity
1524,QID9554,IsA,adult,child,architect,child,none,goon,celebrity
1525,QID9555,SeenWith,student,professor,none,black woman,adult,bachelor,professor
1526,QID9556,SeenWith,woman,secretary,thief,none,secretary,entrepreneur,bishop
1527,QID9557,IsA,husband,man,none,mom,dad,pastor,man
1528,QID9334,IsA,soldier,boy,boy,chief,socialist,chef,none
1529,QID9335,SeenWith,friend,teacher,captain,teacher,none,apprentice,bully
1530,QID9336,IsA,kid,boy,boy,grandmother,pastor,none,jerk
1531,QID8795,IsA,pupil,student,racist,instructor,none,hooker,student
1532,QID8794,SeenWith,cousin,uncle,uncle,intellectual,American,none,boy
1533,QID8797,SeenWith,pupil,president,instructor,fighter,lawyer,none,president
1534,QID8796,SeenWith,groom,bride,reader,manager,republican,bride,none
1535,QID8791,IsA,reader,author,blonde,none,author,boxer,politician
1536,QID8790,SeenWith,girl,maid,spouse,maid,supervisor,teacher,none
1537,QID8793,IsA,doctor,physician,black person,physician,none,liberal,companion
1538,QID9319,IsA,kid,daughter,none,daughter,aunt,uncle,groom
1539,QID9316,SeenWith,archbishop,bishop,bishop,child,none,liberal,uncle
1540,QID9317,SeenWith,physician,doctor,scientist,doctor,mom,winner,none
1541,QID9314,SeenWith,helper,maid,maid,guest,none,Christian,supervisor
1542,QID9315,IsA,son,brother,none,brother,defendant,pastor,juror
1543,QID9312,SeenWith,friend,guest,black man,intellectual,none,guest,niece
1544,QID9313,SeenWith,guy,partner,none,partner,man,wife,millionaire
1545,QID9310,SeenWith,parent,adult,adult,mentor,none,marine,stud
1546,QID9311,IsA,mayor,chief,none,entrepreneur,chief,boss,leader
1547,QID10384,IsA,princess,bride,none,professional,bride,hero,democrat
1548,QID10385,IsA,husband,wife,American,wife,homosexual person,priest,none
1549,QID8379,SeenWith,leader,manager,doctor,manager,none,conservative,musician
1550,QID8378,SeenWith,girl,maid,maid,none,musician,marine,homosexual person
1551,QID10380,IsA,secretary,woman,singer,paranoid person,student,none,woman
1552,QID9332,SeenWith,priest,monk,monk,addict,villain,none,blonde
1553,QID10382,IsA,pupil,student,apprentice,singer,addict,none,student
1554,QID10383,IsA,son,brother,none,blonde,brother,actress,singer
1555,QID8373,IsA,writer,composer,king,black woman,none,banker,composer
1556,QID8372,SeenWith,president,mayor,mayor,none,Jew,child,kid
1557,QID8371,SeenWith,aunt,nephew,man,black woman,gay person,none,nephew
1558,QID8370,SeenWith,boy,son,black woman,son,lady,tutor,none
1559,QID8377,IsA,sheriff,cop,Mexican,cop,none,innocent person,rich person
1560,QID8376,SeenWith,friend,teacher,mayor,none,prisoner,prince,teacher
1561,QID8375,SeenWith,adult,guardian,none,orthodontist,host,guardian,consultant
1562,QID8374,IsA,president,pupil,comedian,host,parent,none,pupil
1563,QID10472,SeenWith,cop,sheriff,none,wife,economist,sheriff,priest
1564,QID10473,SeenWith,boy,brother,none,brother,uncle,daughter,republican
1565,QID10470,IsA,lawyer,attorney,brother,bride,loser,attorney,none
1566,QID10471,SeenWith,guy,friend,accountant,none,dad,friend,principal
1567,QID10476,SeenWith,wife,husband,captain,freak,husband,none,academic
1568,QID10477,IsA,banker,lawyer,Asian,lawyer,stud,physician,none
1569,QID10474,SeenWith,pupil,president,photographer,president,rapper,none,manager
1570,QID10475,SeenWith,helper,maid,governor,maid,none,daughter,white person
1571,QID10478,SeenWith,mayor,chief,chief,American,clown,follower,none
1572,QID9251,IsA,man,woman,rich person,liar,woman,none,photographer
1573,QID8571,SeenWith,physician,doctor,doctor,executive,cousin,none,instructor
1574,QID8570,SeenWith,guy,girl,wife,none,girl,composer,host
1575,QID8573,IsA,teacher,friend,guest,friend,child,cop,none
1576,QID8572,IsA,teacher,friend,niece,designer,friend,none,pastor
1577,QID8575,IsA,sheriff,cop,goon,American,African American,cop,none
1578,QID8574,SeenWith,friend,buddy,buddy,innocent person,boy,guardian,none
1579,QID8577,SeenWith,worker,employer,employer,chef,neighbor,none,clown
1580,QID8576,SeenWith,uncle,cousin,cousin,secretary,archbishop,Hispanic person,none
1581,QID8579,SeenWith,girl,child,child,Baptist,entrepreneur,none,supervisor
1582,QID8578,IsA,bishop,archbishop,archbishop,blogger,president,none,mayor
1583,QID10498,IsA,bride,groom,boss,man,tourist,groom,none
1584,QID10499,SeenWith,adult,guardian,guardian,none,black man,relative,lover
1585,QID10490,SeenWith,friend,guest,none,sibling,guest,nephew,helper
1586,QID9250,IsA,lawyer,attorney,attorney,neighbor,sister,none,jerk
1587,QID10492,SeenWith,worker,employer,racist,none,hero,grandmother,employer
1588,QID10493,SeenWith,attorney,lawyer,athlete,lawyer,nephew,none,actress
1589,QID10494,SeenWith,bride,princess,princess,surgeon,musician,mechanic,none
1590,QID10495,SeenWith,archbishop,bishop,uncle,intern,none,bishop,actor
1591,QID10496,SeenWith,brother,son,witness,none,musician,son,helper
1592,QID10497,IsA,employee,employer,ambassador,employer,none,professional,doctor
1593,QID11037,SeenWith,child,adult,adult,homosexual person,none,baker,gunman
1594,QID11019,IsA,son,boy,boy,gentleman,defendant,none,kid
1595,QID11018,IsA,instructor,teacher,drunk person,teacher,none,archbishop,Asian
1596,QID11017,SeenWith,author,creator,innocent person,creator,doctor,none,guest
1597,QID11016,SeenWith,bride,princess,princess,conservative,virgin,criminal,none
1598,QID11015,IsA,actor,actress,gay person,sister,actress,attorney,none
1599,QID11014,IsA,actor,actress,poor person,none,surgeon,adult,actress
1600,QID11013,IsA,reader,author,aunt,author,clown,black man,none
1601,QID11012,IsA,scientist,nurse,criminal,none,rapper,niece,nurse
1602,QID11011,SeenWith,aunt,nephew,Trump supporter,nephew,writer,none,guardian
1603,QID11010,IsA,manager,leader,cop,leader,hooker,none,Hispanic person
1604,QID10014,SeenWith,author,reader,boy,none,boxer,judge,reader
1605,QID10015,IsA,maid,girl,fighter,none,virgin,girl,uncle
1606,QID10016,IsA,pupil,student,addict,white man,none,maid,student
1607,QID10017,SeenWith,pupil,president,terrorist,none,president,freak,husband
1608,QID10010,IsA,mayor,president,president,atheist,none,cousin,farmer
1609,QID10011,IsA,buddy,friend,none,stud,guest,secretary,friend
1610,QID10012,IsA,aunt,uncle,Jew,brother,uncle,journalist,none
1611,QID10013,IsA,kid,daughter,daughter,gunman,intern,none,attorney
1612,QID10018,SeenWith,man,child,child,friend,saint,loser,none
1613,QID10019,IsA,scientist,nurse,nephew,parent,atheist,nurse,none
1614,QID10728,SeenWith,archbishop,bishop,boyfriend,bishop,none,groom,man
1615,QID10729,IsA,bride,groom,coach,none,consultant,groom,nurse
1616,QID10726,IsA,reader,author,engineer,victim,worker,none,author
1617,QID10727,SeenWith,author,creator,none,creator,CEO,blogger,cop
1618,QID10724,IsA,guest,friend,friend,none,sheriff,expert,black woman
1619,QID10725,SeenWith,wife,husband,none,black woman,secretary,husband,president
1620,QID10722,SeenWith,uncle,aunt,boy,none,economist,governor,aunt
1621,QID10723,SeenWith,guy,partner,actor,patient,none,Jew,partner
1622,QID10720,IsA,lawyer,attorney,consultant,instructor,attorney,cousin,none
1623,QID10721,IsA,stud,guy,none,addict,guy,mom,scientist
1624,QID10128,SeenWith,champion,winner,none,winner,patient,girl,ambassador
1625,QID10129,SeenWith,teacher,helper,helper,groom,politician,none,guest
1626,QID10658,SeenWith,chief,mayor,entrepreneur,none,grandmother,stud,mayor
1627,QID10659,SeenWith,man,uncle,none,girlfriend,ambassador,racist,uncle
1628,QID10120,IsA,companion,buddy,boy,reader,none,employer,buddy
1629,QID10121,IsA,monk,priest,reporter,stranger,priest,follower,none
1630,QID10122,SeenWith,physician,doctor,hostage,juror,doctor,coach,none
1631,QID10123,SeenWith,parent,adult,hero,patient,none,actress,adult
1632,QID10124,SeenWith,king,princess,none,warrior,soldier,princess,athlete
1633,QID10125,SeenWith,actor,singer,cousin,thug,singer,partner,none
1634,QID10126,IsA,girl,guy,blogger,guy,alcoholic,none,child
1635,QID10126,IsA,girl,child,blogger,guy,alcoholic,none,child
1636,QID10127,IsA,stud,guy,pupil,guy,bachelor,bride,none
1637,QID9828,IsA,banker,lawyer,paranoid person,aunt,none,singer,lawyer
1638,QID9829,IsA,girl,guy,person of color,guy,pimp,none,grandfather
1639,QID9820,IsA,reader,author,nurse,principal,author,Jew,none
1640,QID9821,IsA,boy,child,none,husband,geek,terrorist,child
1641,QID9822,IsA,soldier,boy,boy,homosexual person,minority,judge,none
1642,QID9823,IsA,orthodontist,doctor,doctor,nurse,none,jerk,criminal
1643,QID9824,SeenWith,teacher,instructor,none,surgeon,winner,instructor,CEO
1644,QID9825,SeenWith,wife,husband,chief,relative,husband,scientist,none
1645,QID9826,IsA,professor,doctor,white man,villain,none,doctor,leader
1646,QID9827,IsA,aunt,uncle,white woman,none,sheriff,uncle,victim
1647,QID10916,IsA,man,woman,woman,none,toddler,African American,hero
1648,QID10876,IsA,guest,friend,socialist,none,professional,nephew,friend
1649,QID10877,IsA,mechanic,worker,black person,gentleman,worker,none,juror
1650,QID10874,IsA,helper,teacher,rapper,guy,teacher,none,boy
1651,QID10875,SeenWith,boy,son,loser,supervisor,none,son,friend
1652,QID10872,IsA,doctor,physician,physician,poor person,none,white woman,teenager
1653,QID10873,SeenWith,student,pupil,none,pupil,mayor,scientist,teacher
1654,QID10870,SeenWith,man,husband,husband,geek,bishop,celebrity,none
1655,QID10871,IsA,child,man,teenager,banker,man,none,rapper
1656,QID10878,SeenWith,cop,sheriff,addict,hero,sheriff,king,none
1657,QID10590,IsA,uncle,man,none,consultant,man,neighbor,terrorist
1658,QID9954,SeenWith,politician,president,none,companion,president,paranoid person,Trump supporter
1659,QID9955,SeenWith,cousin,uncle,uncle,Hispanic person,Arab person,sheriff,none
1660,QID9956,IsA,professor,doctor,none,soldier,rapper,sister,doctor
1661,QID9957,IsA,princess,king,none,king,defendant,customer,helper
1662,QID9950,SeenWith,bride,princess,instructor,princess,mistress,poor person,none
1663,QID9951,SeenWith,worker,employer,girl,none,reporter,toddler,employer
1664,QID9952,SeenWith,woman,wife,none,relative,fighter,wife,liberal
1665,QID9953,SeenWith,man,child,apprentice,child,gay person,none,mom
1666,QID9958,SeenWith,child,adult,adult,king,none,manager,drunk person
1667,QID9959,IsA,president,politician,none,politician,jerk,nephew,toddler
1668,QID8975,SeenWith,leader,manager,adult,manager,none,gay person,celebrity
1669,QID8974,SeenWith,student,professor,professor,artist,blogger,nurse,none
1670,QID8977,SeenWith,wife,husband,actress,husband,architect,none,Mexican
1671,QID8976,SeenWith,guy,partner,none,scientist,girl,athlete,partner
1672,QID8976,SeenWith,guy,girl,none,scientist,girl,athlete,partner
1673,QID8971,SeenWith,man,child,none,child,patriot,senator,thug
1674,QID8970,SeenWith,child,boy,musician,black woman,toddler,none,boy
1675,QID8973,SeenWith,student,professor,entrepreneur,mom,none,tutor,professor
1676,QID8972,IsA,husband,man,freak,chief,man,none,stranger
1677,QID8979,SeenWith,adult,guardian,rich person,host,none,guardian,champion
1678,QID8978,IsA,princess,bride,colleague,guardian,bride,none,follower
1679,QID10298,SeenWith,author,creator,relative,boss,none,mistress,creator
1680,QID10299,SeenWith,boy,soldier,physician,bishop,none,soldier,white person
1681,QID10976,IsA,child,girl,drunk person,none,toddler,thief,girl
1682,QID9640,IsA,kid,boy,surgeon,none,boy,bully,pupil
1683,QID10355,IsA,kid,boy,boy,none,Jew,attorney,entrepreneur
1684,QID9641,SeenWith,boy,partner,grandmother,sailor,jerk,partner,none
1685,QID10354,IsA,brother,boy,teenager,Clinton supporter,none,customer,boy
1686,QID8818,IsA,president,politician,musician,none,athlete,politician,doctor
1687,QID8819,IsA,partner,boy,liberal,boy,none,professor,rapper
1688,QID8812,IsA,lawyer,banker,criminal,banker,none,juror,teenager
1689,QID8813,SeenWith,boy,partner,none,chairman,prince,partner,American
1690,QID8810,SeenWith,friend,teacher,conservative,priest,teacher,none,customer
1691,QID8811,SeenWith,man,child,none,child,girlfriend,companion,grandfather
1692,QID8816,SeenWith,president,mayor,mayor,chief,priest,none,freak
1693,QID8817,SeenWith,adult,guardian,black woman,customer,ambassador,guardian,none
1694,QID8814,SeenWith,man,husband,husband,jerk,none,champion,employer
1695,QID8815,IsA,manager,leader,leader,intern,innocent person,none,homosexual person
1696,QID9033,IsA,guardian,adult,adult,fan,virgin,none,professional
1697,QID9032,SeenWith,man,uncle,none,poor person,uncle,white person,mistress
1698,QID9031,SeenWith,student,pupil,pupil,sister,none,Christian,blonde
1699,QID9030,IsA,buddy,friend,surgeon,white man,friend,none,companion
1700,QID9030,IsA,buddy,companion,surgeon,white man,friend,none,companion
1701,QID9037,IsA,uncle,cousin,cousin,none,goon,Clinton supporter,supervisor
1702,QID9036,IsA,son,boy,chef,toddler,woman,none,boy
1703,QID9035,SeenWith,author,creator,chairman,creator,none,gay person,mentor
1704,QID9034,SeenWith,nurse,scientist,scientist,captain,none,idiot,wife
1705,QID9039,IsA,guy,friend,apprentice,innocent person,friend,patriot,none
1706,QID9038,IsA,boy,child,geek,child,intellectual,white person,none
1707,QID9648,SeenWith,man,child,gay person,none,aunt,child,customer
1708,QID10294,IsA,buddy,friend,manager,marine,friend,none,daughter
1709,QID9649,SeenWith,buddy,companion,none,colonel,villain,paranoid person,companion
1710,QID10295,IsA,guest,friend,socialist,princess,friend,none,author
1711,QID11086,IsA,brother,boy,nurse,leader,boy,patient,none
1712,QID9492,SeenWith,man,child,marine,child,none,patient,virgin
1713,QID9789,IsA,maid,helper,groom,guy,helper,son,none
1714,QID9788,SeenWith,employer,employee,employee,hostage,neighbor,none,guy
1715,QID9785,IsA,parent,adult,none,millionaire,employee,aunt,adult
1716,QID9784,IsA,maid,girl,kid,none,girl,farmer,witness
1717,QID9787,SeenWith,girl,maid,nephew,Asian,maid,academic,none
1718,QID9786,IsA,partner,boy,grandfather,none,freak,boy,person of color
1719,QID9781,IsA,child,man,none,man,friend,governor,hero
1720,QID9780,IsA,sheriff,cop,cop,stranger,relative,Trump supporter,none
1721,QID9783,SeenWith,student,pupil,Hispanic person,pastor,pupil,none,orthodontist
1722,QID8638,SeenWith,boy,son,none,teacher,son,gay person,creator
1723,QID9149,SeenWith,adult,guardian,poor person,guardian,follower,none,dad
1724,QID9148,IsA,lawyer,banker,colonel,banker,none,neighbor,American
1725,QID9147,IsA,buddy,friend,priest,farmer,friend,colleague,none
1726,QID9146,SeenWith,woman,man,man,none,republican,white woman,creator
1727,QID9145,SeenWith,doctor,orthodontist,orthodontist,none,daughter,idiot,composer
1728,QID9144,SeenWith,king,princess,intellectual,Catholic,none,bachelor,princess
1729,QID9143,IsA,son,brother,groom,Baptist,banker,none,brother
1730,QID9142,SeenWith,guy,girl,grandmother,neighbor,professional,girl,none
1731,QID9141,IsA,scientist,nurse,nurse,wife,none,academic,intern
1732,QID9140,IsA,scientist,nurse,pimp,millionaire,none,nurse,virgin
1733,QID9767,SeenWith,girl,child,chief,nurse,racist,child,none
1734,QID9766,IsA,pupil,student,none,patriot,student,Jew,reporter
1735,QID9765,SeenWith,boy,kid,kid,president,prisoner,none,Asian
1736,QID9764,IsA,actor,actress,none,soldier,actress,minor,boxer
1737,QID9763,SeenWith,student,professor,bachelor,none,professor,boyfriend,principal
1738,QID9762,SeenWith,guy,girl,liberal,wife,thug,none,girl
1739,QID9761,SeenWith,nurse,scientist,athlete,none,lover,manager,scientist
1740,QID9760,SeenWith,man,husband,academic,husband,none,professor,toddler
1741,QID11088,IsA,buddy,friend,friend,innocent person,none,politician,jerk
1742,QID9769,SeenWith,guy,stud,none,stud,thief,winner,criminal
1743,QID9768,SeenWith,man,warrior,thug,warrior,terrorist,boyfriend,none
1744,QID10379,IsA,president,pupil,none,pastor,pupil,entrepreneur,prisoner
1745,QID10574,IsA,teacher,friend,friend,Mexican,CEO,none,child
1746,QID9499,IsA,sailor,captain,captain,author,Trump supporter,none,prisoner
1747,QID8783,SeenWith,friend,buddy,niece,innocent person,none,buddy,employee
1748,QID8780,IsA,adult,parent,punk,leader,bully,parent,none
1749,QID9368,SeenWith,child,adult,fighter,creator,adult,none,photographer
1750,QID8786,IsA,president,politician,pastor,politician,none,pupil,fan
1751,QID8786,IsA,president,pupil,pastor,politician,none,pupil,fan
1752,QID8787,IsA,singer,actor,accountant,actor,adult,none,African American
1753,QID8784,SeenWith,child,girl,none,prisoner,writer,instructor,girl
1754,QID8785,IsA,husband,wife,wife,helper,none,homosexual person,pastor
1755,QID9363,SeenWith,author,creator,creator,banker,secretary,none,photographer
1756,QID9490,IsA,warrior,man,none,man,toddler,customer,composer
1757,QID9361,SeenWith,bride,princess,princess,boy,none,scientist,chief
1758,QID9360,SeenWith,man,husband,colonel,husband,none,captain,blonde
1759,QID9495,SeenWith,prince,king,instructor,worker,none,saint,king
1760,QID9366,IsA,partner,guy,juror,professor,none,wife,guy
1761,QID9365,SeenWith,author,creator,creator,rapper,orthodontist,none,person of color
1762,QID9364,IsA,employer,worker,none,punk,chairman,mayor,worker
1763,QID8368,SeenWith,worker,mechanic,mechanic,juror,adult,geek,none
1764,QID8369,IsA,girl,guy,follower,African American,none,customer,guy
1765,QID10395,IsA,teacher,friend,virgin,rapper,friend,none,Christian
1766,QID10394,SeenWith,child,adult,adult,white person,black person,none,innocent person
1767,QID10393,SeenWith,physician,doctor,saint,none,African American,white person,doctor
1768,QID10392,IsA,king,prince,employee,prince,buddy,none,consultant
1769,QID10391,SeenWith,girl,maid,tourist,warrior,Asian,maid,none
1770,QID9740,SeenWith,cousin,uncle,niece,uncle,none,composer,host
1771,QID8360,IsA,winner,champion,teenager,juror,prince,champion,none
1772,QID8361,SeenWith,boy,soldier,none,fighter,groom,soldier,mechanic
1773,QID8362,SeenWith,lady,gentleman,grandfather,teenager,gentleman,geek,none
1774,QID8363,SeenWith,bride,princess,princess,none,loser,paranoid person,criminal
1775,QID8364,SeenWith,buddy,companion,none,Arab person,companion,celebrity,black man
1776,QID8365,IsA,uncle,cousin,cousin,executive,none,manager,ambassador
1777,QID8366,IsA,husband,man,man,chef,homosexual person,journalist,none
1778,QID8367,SeenWith,friend,guy,Hispanic person,thug,none,boxer,guy
1779,QID10465,SeenWith,teacher,instructor,apprentice,instructor,villain,none,groom
1780,QID10464,SeenWith,boy,son,son,baker,economist,none,musician
1781,QID10467,IsA,employee,employer,employer,sister,liar,none,Mexican
1782,QID10466,SeenWith,nurse,scientist,scientist,none,Jew,racist,guest
1783,QID10461,IsA,professor,student,student,journalist,Clinton supporter,pastor,none
1784,QID10460,SeenWith,parent,adult,none,adult,guardian,rich person,aunt
1785,QID10463,IsA,child,man,rapper,none,apprentice,hero,man
1786,QID10462,SeenWith,student,professor,terrorist,CEO,professor,composer,none
1787,QID10469,SeenWith,worker,mechanic,none,mechanic,judge,loser,professional
1788,QID10468,SeenWith,friend,guy,white woman,guy,black person,none,follower
1789,QID9565,IsA,lawyer,attorney,grandmother,attorney,none,follower,priest
