,QuestionID,QuestionType,Query,SimlexPair,Answer1,Answer2,Answer3,Answer4,Answer5
795,QID13865,SeenWith,father,daughter,intern,judge,none,geek,daughter
796,QID13866,SeenWith,sinner,saint,child,archbishop,none,saint,cop
797,QID13867,IsA,father,son,athlete,instructor,son,none,baker
798,QID12355,IsA,wife,mother,farmer,lady,banker,mother,none
799,QID12354,IsA,mother,guardian,guardian,witness,minor,composer,none
800,QID12357,IsA,dentist,colonel,boxer,none,colonel,soldier,secretary
801,QID12356,SeenWith,winner,candidate,candidate,none,celebrity,ambassador,pupil
802,QID12351,IsA,minister,rabbi,rabbi,none,fan,middle class person,idiot
803,QID12350,SeenWith,mother,dad,none,fighter,warrior,dad,Trump supporter
804,QID12353,SeenWith,mother,friend,CEO,friend,companion,tutor,none
805,QID12352,SeenWith,father,parent,host,parent,winner,none,freak
806,QID12359,IsA,rabbi,teacher,creator,defendant,teacher,none,geek
807,QID12358,SeenWith,mother,friend,nurse,none,friend,jerk,sheriff
808,QID13532,SeenWith,rabbi,minister,tutor,African American,none,minister,author
809,QID13533,SeenWith,father,son,chef,son,none,actress,engineer
810,QID13530,SeenWith,father,man,customer,man,none,criminal,jerk
811,QID13531,IsA,guardian,mother,mother,guy,none,maid,intellectual
812,QID13536,SeenWith,winner,candidate,candidate,pimp,senator,addict,none
813,QID13537,IsA,candidate,winner,winner,none,white woman,buddy,white man
814,QID13534,IsA,father,man,hero,man,actor,principal,none
815,QID13535,IsA,daughter,baby,none,pimp,baby,republican,composer
816,QID13538,SeenWith,mother,friend,friend,child,none,girl,boss
817,QID13539,SeenWith,man,sentry,hostage,sentry,intellectual,none,maid
818,QID13406,SeenWith,wife,mother,mother,intern,entrepreneur,none,victim
819,QID13407,IsA,wife,mother,parent,mother,photographer,none,singer
820,QID13404,SeenWith,orthodontist,dentist,wife,author,dentist,parent,none
821,QID13405,IsA,dad,mother,mother,kid,socialist,physician,none
822,QID13402,SeenWith,brother,father,police officer,black man,none,engineer,father
823,QID13403,SeenWith,orthodontist,dentist,none,Christian,dentist,ambassador,buddy
824,QID13400,SeenWith,adult,baby,none,colleague,musician,baby,blogger
825,QID13401,SeenWith,mother,wife,apprentice,judge,scientist,wife,none
826,QID13408,IsA,father,brother,victim,brother,none,senator,Mexican
827,QID13409,IsA,sentry,man,none,man,chef,manager,fighter
828,QID13718,IsA,sinner,saint,saint,none,extremist,Asian,academic
829,QID13719,IsA,father,parent,child,nephew,none,parent,fighter
830,QID13712,SeenWith,wife,mother,winner,mother,white person,adult,none
831,QID13713,SeenWith,saint,sinner,none,patriot,blonde,host,sinner
832,QID13710,SeenWith,orthodontist,dentist,goon,professional,none,writer,dentist
833,QID13711,IsA,father,brother,gay person,Catholic,intellectual,none,brother
834,QID13716,IsA,parent,father,sister,companion,father,blogger,none
835,QID13717,IsA,candidate,winner,none,economist,winner,democrat,daughter
836,QID13714,SeenWith,father,man,man,creator,thief,colonel,none
837,QID13715,SeenWith,rabbi,teacher,atheist,none,homosexual person,archbishop,teacher
838,QID12621,IsA,mother,guardian,economist,none,academic,guardian,president
839,QID12620,SeenWith,saint,sinner,none,grandfather,sinner,son,composer
840,QID12623,SeenWith,adversary,opponent,reporter,none,athlete,opponent,republican
841,QID12622,SeenWith,father,parent,conservative,none,parent,white man,musician
842,QID12625,SeenWith,baby,adult,husband,none,adult,victim,ambassador
843,QID12624,IsA,teacher,rabbi,sheriff,rabbi,defendant,minority,none
844,QID12627,SeenWith,parent,father,white woman,none,Jew,father,guy
845,QID12626,IsA,mother,friend,Jew,friend,monk,none,leader
846,QID12629,IsA,colonel,dentist,entrepreneur,dentist,none,professional,lady
847,QID12628,SeenWith,father,son,singer,groom,musician,son,none
848,QID12728,IsA,adult,baby,boxer,baby,tourist,American,none
849,QID12729,IsA,father,daughter,daughter,socialist,none,idiot,juror
850,QID12724,SeenWith,colonel,dentist,thief,academic,none,dentist,judge
851,QID12725,SeenWith,father,daughter,baker,none,governor,lady,daughter
852,QID12726,SeenWith,dentist,orthodontist,none,winner,leader,orthodontist,instructor
853,QID12727,SeenWith,colonel,dentist,dentist,cousin,economist,Trump supporter,none
854,QID12720,SeenWith,father,parent,parent,host,none,expert,police officer
855,QID12721,IsA,candidate,winner,winner,white woman,none,police officer,punk
856,QID12722,SeenWith,mother,guardian,guardian,partner,consultant,executive,none
857,QID12723,SeenWith,daughter,baby,Clinton supporter,bishop,none,baby,customer
858,QID13668,SeenWith,parent,father,none,prisoner,expert,buddy,father
859,QID13669,IsA,daughter,father,geek,father,none,punk,farmer
860,QID13666,IsA,mother,dad,none,dad,juror,clown,niece
861,QID13667,SeenWith,guardian,mother,employee,blonde,loser,mother,none
862,QID13664,SeenWith,man,sentry,sentry,buddy,criminal,secretary,none
863,QID13665,IsA,father,daughter,daughter,none,racist,tourist,toddler
864,QID13662,SeenWith,adversary,opponent,middle class person,Christian,maid,opponent,none
865,QID13663,IsA,baby,adult,wife,woman,none,chef,adult
866,QID13660,SeenWith,dentist,orthodontist,orthodontist,none,niece,worker,brother
867,QID13661,IsA,rabbi,teacher,principal,white man,teacher,pastor,none
868,QID12430,SeenWith,wife,mother,mother,none,Clinton supporter,mentor,princess
869,QID12923,IsA,rabbi,minister,baker,none,surgeon,spouse,minister
870,QID12432,IsA,adult,baby,police officer,none,baby,lover,manager
871,QID12433,IsA,son,father,none,child,father,witness,leader
872,QID12434,IsA,mother,wife,grandfather,none,governor,comedian,wife
873,QID12435,IsA,son,father,father,Trump supporter,fan,middle class person,none
874,QID12436,IsA,man,father,supervisor,none,geek,father,paranoid person
875,QID12437,IsA,wife,mother,relative,mother,marine,police officer,none
876,QID12438,IsA,son,father,apprentice,none,champion,father,middle class person
877,QID12439,IsA,teacher,rabbi,prince,rabbi,socialist,apprentice,none
878,QID12928,IsA,mother,friend,patriot,hooker,friend,none,chef
879,QID12929,SeenWith,mother,guardian,professor,Hispanic person,guardian,writer,none
880,QID13259,SeenWith,dentist,colonel,white woman,chef,surgeon,colonel,none
881,QID13258,IsA,maker,creator,mistress,none,Asian,creator,scientist
882,QID13257,IsA,father,parent,intellectual,governor,none,sailor,parent
883,QID13256,SeenWith,creator,maker,maker,reader,groom,politician,none
884,QID13255,IsA,rabbi,teacher,none,teacher,consultant,black man,archbishop
885,QID13254,IsA,rabbi,minister,jerk,minister,none,police officer,rich person
886,QID13253,SeenWith,daughter,father,journalist,creator,poor person,none,father
887,QID13252,SeenWith,creator,maker,none,partner,maker,jerk,sailor
888,QID13251,IsA,friend,mother,mother,none,Jew,girl,loser
889,QID13250,SeenWith,colonel,dentist,white woman,none,celebrity,dentist,idiot
890,QID13099,SeenWith,winner,candidate,mentor,none,priest,Arab person,candidate
891,QID13098,SeenWith,mother,guardian,none,uncle,guardian,marine,economist
892,QID13095,IsA,dad,mother,accountant,celebrity,mother,thief,none
893,QID13094,IsA,winner,candidate,millionaire,witness,candidate,friend,none
894,QID13097,SeenWith,daughter,baby,artist,baby,none,toddler,black person
895,QID13096,IsA,daughter,baby,accountant,chef,spouse,none,baby
896,QID13091,IsA,dad,mother,none,defendant,mother,wife,Hispanic person
897,QID13090,SeenWith,adult,baby,prince,stranger,none,baby,guest
898,QID13093,IsA,wife,mother,CEO,Mexican,mother,criminal,none
899,QID13092,IsA,rabbi,teacher,none,priest,teacher,gay person,economist
900,QID13895,IsA,father,parent,none,marine,conservative,parent,bachelor
901,QID13894,IsA,mother,guardian,virgin,intellectual,none,guardian,mistress
902,QID13897,IsA,maker,creator,Clinton supporter,none,creator,scientist,niece
903,QID13896,SeenWith,father,son,none,consultant,athlete,son,singer
904,QID13891,SeenWith,father,daughter,sister,liberal,daughter,none,manager
905,QID13890,SeenWith,minister,rabbi,employee,rabbi,none,actress,drunk person
906,QID13893,IsA,daughter,baby,none,captain,black man,baby,bachelor
907,QID13892,SeenWith,baby,adult,none,girl,thug,grandfather,adult
908,QID13899,IsA,candidate,winner,white person,Arab person,none,economist,winner
909,QID13898,IsA,opponent,adversary,winner,adversary,neighbor,guy,none
910,QID13381,IsA,adult,baby,reader,none,apprentice,man,baby
911,QID13380,SeenWith,sentry,man,man,freak,bride,white man,none
912,QID13383,SeenWith,saint,sinner,none,sinner,accountant,bully,idiot
913,QID13382,IsA,father,man,black man,man,none,monk,uncle
914,QID13385,IsA,maker,creator,creator,friend,none,champion,woman
915,QID13384,SeenWith,brother,father,minority,maid,father,boxer,none
916,QID13387,IsA,saint,sinner,sinner,punk,none,writer,adult
917,QID13386,SeenWith,father,man,banker,man,creator,democrat,none
918,QID13389,IsA,opponent,adversary,none,scientist,adversary,racist,mistress
919,QID13388,IsA,mother,dad,democrat,none,dad,Hispanic person,bully
920,QID12812,SeenWith,rabbi,teacher,host,aunt,girlfriend,none,teacher
921,QID13879,IsA,man,sentry,Hispanic person,sentry,black person,actress,none
922,QID13878,SeenWith,sinner,saint,none,socialist,saint,partner,racist
923,QID12813,IsA,man,father,lady,colleague,father,helper,none
924,QID13873,IsA,parent,father,sheriff,none,father,pastor,president
925,QID13872,SeenWith,opponent,adversary,adversary,blogger,middle class person,drunk person,none
926,QID13871,SeenWith,winner,candidate,tourist,cop,chairman,none,candidate
927,QID13870,IsA,winner,candidate,expert,professor,none,candidate,guest
928,QID13877,IsA,mother,guardian,mentor,rich person,guardian,none,buddy
929,QID12810,IsA,daughter,baby,Trump supporter,none,senator,companion,baby
930,QID13875,IsA,brother,father,none,punk,father,mechanic,niece
931,QID13874,IsA,rabbi,minister,girlfriend,minister,senator,none,hostage
932,QID12811,SeenWith,father,man,banker,none,chief,guardian,man
933,QID12816,SeenWith,brother,father,fighter,father,none,sibling,republican
934,QID12817,SeenWith,father,son,lover,son,singer,none,politician
935,QID12814,SeenWith,father,man,man,none,friend,punk,professional
936,QID12815,IsA,adult,baby,supervisor,niece,none,baby,follower
937,QID13525,SeenWith,father,son,writer,drunk person,son,none,spouse
938,QID13524,SeenWith,sinner,saint,fighter,saint,cousin,bachelor,none
939,QID13527,IsA,daughter,father,supervisor,none,minority,virgin,father
940,QID13526,SeenWith,baby,daughter,tourist,none,wife,alcoholic,daughter
941,QID13521,IsA,mother,guardian,addict,virgin,guardian,reporter,none
942,QID13520,IsA,winner,candidate,racist,none,candidate,reader,white woman
943,QID13523,IsA,candidate,winner,jerk,winner,virgin,gunman,none
944,QID13522,IsA,guardian,mother,none,police officer,mother,fighter,black man
945,QID13529,IsA,adult,baby,victim,tutor,baby,none,writer
946,QID13528,SeenWith,baby,adult,lawyer,prisoner,none,blonde,adult
947,QID13419,SeenWith,teacher,rabbi,rabbi,Trump supporter,republican,cousin,none
948,QID13418,IsA,mother,dad,lover,none,patient,dad,sibling
949,QID13411,SeenWith,father,parent,parent,singer,captain,none,virgin
950,QID13410,IsA,saint,sinner,toddler,niece,punk,none,sinner
951,QID13413,SeenWith,man,sentry,mayor,lover,chairman,sentry,none
952,QID13412,SeenWith,son,father,pastor,none,buddy,father,Jew
953,QID13415,SeenWith,sinner,saint,none,saint,mentor,intellectual,pastor
954,QID13414,SeenWith,mother,guardian,none,guardian,doctor,saint,singer
955,QID13417,IsA,teacher,rabbi,hostage,rabbi,atheist,winner,none
956,QID13416,IsA,rabbi,teacher,Hispanic person,teacher,none,stud,geek
957,QID12388,SeenWith,winner,candidate,principal,candidate,fan,genius,none
958,QID12389,SeenWith,parent,father,none,father,prince,conservative,principal
959,QID12386,SeenWith,minister,rabbi,actor,teacher,none,goon,rabbi
960,QID12387,IsA,father,brother,none,black woman,black man,brother,guest
961,QID12384,IsA,sentry,man,princess,homosexual person,coach,man,none
962,QID12385,IsA,wife,mother,chief,liar,none,composer,mother
963,QID12382,IsA,father,daughter,boyfriend,aunt,daughter,tourist,none
964,QID12383,IsA,adversary,opponent,spouse,reader,none,entrepreneur,opponent
965,QID12380,IsA,wife,mother,mother,cousin,none,geek,manager
966,QID12381,IsA,daughter,father,chairman,drunk person,none,artist,father
967,QID13709,SeenWith,colonel,dentist,none,jerk,dentist,drunk person,princess
968,QID13708,IsA,rabbi,teacher,clown,sibling,consultant,teacher,none
969,QID13705,SeenWith,father,parent,atheist,parent,guy,companion,none
970,QID13704,SeenWith,mother,friend,none,genius,teenager,princess,friend
971,QID13707,IsA,baby,daughter,sheriff,extremist,chairman,none,daughter
972,QID13706,SeenWith,rabbi,teacher,Muslim,geek,none,teacher,Jew
973,QID13701,SeenWith,friend,mother,none,saint,black person,cop,mother
974,QID13700,IsA,father,man,partner,man,none,winner,millionaire
975,QID13703,SeenWith,daughter,baby,gay person,manager,nephew,baby,none
976,QID13702,IsA,father,brother,none,author,bachelor,geek,brother
977,QID12654,IsA,son,father,father,none,follower,senator,politician
978,QID12655,IsA,brother,father,father,actor,addict,sibling,none
979,QID12656,SeenWith,dad,mother,professional,none,adult,mother,instructor
980,QID12657,IsA,man,father,tutor,father,thief,none,Mexican
981,QID12650,IsA,mother,dad,chief,none,champion,dad,villain
982,QID12651,IsA,adult,baby,goon,boy,marine,none,baby
983,QID12652,SeenWith,daughter,father,guy,companion,none,father,politician
984,QID12653,SeenWith,father,daughter,daughter,worker,idiot,none,mechanic
985,QID12658,IsA,man,father,father,toddler,hero,Jew,none
986,QID12659,IsA,dentist,orthodontist,accountant,mayor,orthodontist,Muslim,none
987,QID12739,SeenWith,daughter,father,father,African American,mentor,none,buddy
988,QID12738,IsA,baby,daughter,sibling,punk,none,daughter,sheriff
989,QID12737,SeenWith,guardian,mother,none,hostage,Hispanic person,mother,Christian
990,QID12736,IsA,winner,candidate,candidate,customer,baker,follower,none
991,QID12735,SeenWith,mother,wife,engineer,academic,none,democrat,wife
992,QID12734,IsA,colonel,dentist,athlete,dentist,president,terrorist,none
993,QID12733,SeenWith,son,father,man,kid,king,father,none
994,QID12732,SeenWith,colonel,dentist,none,dentist,chairman,warrior,follower
995,QID12731,SeenWith,friend,teacher,none,writer,stud,mother,teacher
996,QID12731,SeenWith,friend,mother,none,writer,stud,mother,teacher
997,QID12730,SeenWith,dentist,colonel,none,brother,punk,colonel,poor person
998,QID13671,SeenWith,orthodontist,dentist,dentist,police officer,bully,none,monk
999,QID13670,SeenWith,father,son,American,intern,surgeon,none,son
1000,QID13673,SeenWith,daughter,father,adult,father,alcoholic,none,freak
1001,QID13672,SeenWith,creator,maker,none,poor person,boxer,supervisor,maker
1002,QID13675,IsA,creator,maker,cousin,mayor,none,maker,niece
1003,QID13674,IsA,creator,maker,none,maker,minor,archbishop,jerk
1004,QID13677,SeenWith,dad,mother,patriot,neighbor,mother,boss,none
1005,QID13676,SeenWith,baby,daughter,thug,parent,daughter,sibling,none
1006,QID13679,IsA,father,brother,none,entrepreneur,innocent person,brother,white woman
1007,QID13678,SeenWith,teacher,rabbi,politician,none,rabbi,musician,nurse
1008,QID12423,SeenWith,father,man,man,Jew,baker,senator,none
1009,QID12422,SeenWith,maker,creator,none,witness,creator,companion,Catholic
1010,QID12937,IsA,dentist,colonel,colonel,minority,African American,idiot,none
1011,QID12420,IsA,wife,mother,none,terrorist,mother,uncle,white person
1012,QID12427,IsA,mother,friend,expert,friend,boss,reader,none
1013,QID12426,IsA,mother,dad,executive,princess,architect,dad,none
1014,QID12425,IsA,father,parent,gangster,lawyer,guy,none,parent
1015,QID12424,SeenWith,guardian,mother,none,reporter,lady,Clinton supporter,mother
1016,QID12429,SeenWith,sentry,man,teacher,none,boss,man,actress
1017,QID12428,IsA,mother,friend,friend,uncle,none,composer,juror
1018,QID12939,IsA,sinner,saint,none,stud,millionaire,saint,daughter
1019,QID12938,SeenWith,wife,mother,warrior,none,governor,mother,criminal
1020,QID13262,SeenWith,wife,mother,Hispanic person,none,worker,fan,mother
1021,QID13263,IsA,baby,adult,Trump supporter,adult,scientist,winner,none
1022,QID13260,IsA,colonel,dentist,sheriff,dentist,teenager,none,Hispanic person
1023,QID13261,SeenWith,mother,guardian,guardian,judge,gentleman,singer,none
1024,QID13266,IsA,son,father,father,none,blogger,black person,instructor
1025,QID13267,SeenWith,dad,mother,villain,pimp,none,Arab person,mother
1026,QID13264,IsA,rabbi,minister,liar,none,American,son,minister
1027,QID13265,SeenWith,parent,father,nephew,none,father,blonde,writer
1028,QID13268,IsA,minister,rabbi,rabbi,none,patriot,academic,adult
1029,QID13269,SeenWith,parent,father,none,physician,senator,gay person,father
1030,QID13060,SeenWith,candidate,winner,none,chairman,winner,journalist,manager
1031,QID13061,SeenWith,brother,father,artist,father,none,thug,teenager
1032,QID13062,SeenWith,man,sentry,sentry,none,employer,Baptist,follower
1033,QID13063,SeenWith,teacher,rabbi,none,sibling,celebrity,rabbi,Asian
1034,QID13064,IsA,creator,maker,bride,pastor,none,boyfriend,maker
1035,QID13065,SeenWith,opponent,adversary,none,adversary,photographer,sheriff,idiot
1036,QID13066,IsA,daughter,baby,none,virgin,bishop,maid,baby
1037,QID13067,SeenWith,parent,father,toddler,none,stud,photographer,father
1038,QID13068,SeenWith,creator,maker,addict,jerk,maker,none,nurse
1039,QID13069,IsA,sentry,man,man,none,blonde,fan,champion
1040,QID13848,IsA,father,son,blogger,republican,none,son,politician
1041,QID13849,SeenWith,mother,guardian,adult,engineer,guardian,minor,none
1042,QID13846,SeenWith,mother,guardian,parent,none,guardian,black woman,cousin
1043,QID13847,IsA,adversary,opponent,niece,Hispanic person,none,opponent,American
1044,QID13844,IsA,dentist,orthodontist,economist,orthodontist,none,bachelor,Asian
1045,QID13845,SeenWith,father,brother,singer,bully,guy,brother,none
1046,QID13842,SeenWith,wife,mother,mayor,loser,warrior,none,mother
1047,QID13843,IsA,daughter,father,champion,father,relative,none,uncle
1048,QID13840,IsA,winner,candidate,candidate,atheist,none,buddy,writer
1049,QID13841,SeenWith,maker,creator,none,comedian,alcoholic,creator,virgin
1050,QID13288,IsA,father,brother,none,brother,adult,black person,liberal
1051,QID13289,SeenWith,father,brother,brother,atheist,none,mom,princess
1052,QID13280,SeenWith,mother,dad,none,dad,thief,rich person,conservative
1053,QID13281,SeenWith,sentry,man,priest,man,aunt,none,guardian
1054,QID13282,IsA,mother,friend,mentor,friend,none,actor,scientist
1055,QID13283,IsA,adversary,opponent,opponent,patient,spouse,Catholic,none
1056,QID13284,IsA,parent,father,father,priest,gunman,Baptist,none
1057,QID13285,IsA,sentry,man,consultant,none,man,coach,neighbor
1058,QID13286,IsA,minister,rabbi,apprentice,rabbi,sheriff,hero,none
1059,QID13287,IsA,mother,guardian,freak,none,guardian,doctor,sailor
1060,QID13468,IsA,baby,daughter,daughter,none,companion,socialist,engineer
1061,QID13469,SeenWith,rabbi,minister,none,boy,actor,minister,conservative
1062,QID13464,SeenWith,dad,mother,tutor,athlete,none,relative,mother
1063,QID13465,IsA,mother,dad,Arab person,none,conservative,economist,dad
1064,QID13466,SeenWith,rabbi,teacher,economist,boxer,toddler,none,teacher
1065,QID13467,IsA,mother,guardian,governor,guardian,poor person,none,tutor
1066,QID13460,SeenWith,rabbi,minister,president,relative,minister,none,colleague
1067,QID13461,IsA,adult,baby,photographer,baby,man,none,witness
1068,QID13462,IsA,father,man,witness,none,singer,companion,man
1069,QID13463,IsA,dad,mother,patriot,politician,mother,monk,none
1070,QID12953,IsA,dad,mother,none,mother,employer,worker,comedian
1071,QID12391,SeenWith,man,father,reader,academic,homosexual person,father,none
1072,QID12390,SeenWith,dad,mother,mother,none,republican,banker,secretary
1073,QID12393,SeenWith,man,father,singer,father,bully,parent,none
1074,QID12392,SeenWith,mother,friend,conservative,apprentice,relative,friend,none
1075,QID12395,IsA,rabbi,teacher,coach,host,teacher,author,none
1076,QID12394,IsA,adult,baby,Mexican,extremist,attorney,none,baby
1077,QID12397,SeenWith,adult,baby,intern,none,baby,bishop,sister
1078,QID12396,IsA,rabbi,minister,minister,alcoholic,terrorist,none,neighbor
1079,QID12399,IsA,baby,adult,drunk person,none,bride,adult,manager
1080,QID12398,IsA,friend,mother,author,American,none,aunt,mother
1081,QID12952,SeenWith,dentist,colonel,partner,atheist,none,boy,colonel
1082,QID12647,IsA,son,father,idiot,father,grandmother,writer,none
1083,QID12646,SeenWith,mother,wife,thief,wife,none,prisoner,boy
1084,QID12645,IsA,candidate,winner,gay person,winner,captain,photographer,none
1085,QID12644,IsA,sinner,saint,paranoid person,juror,employer,none,saint
1086,QID12643,SeenWith,father,man,none,boyfriend,middle class person,defendant,man
1087,QID12642,SeenWith,man,father,father,partner,hostage,none,alcoholic
1088,QID12641,SeenWith,candidate,winner,none,buddy,winner,president,witness
1089,QID12640,SeenWith,maker,creator,Asian,black woman,creator,none,terrorist
1090,QID12649,SeenWith,parent,father,baker,saint,father,intellectual,none
1091,QID12648,SeenWith,sentry,man,none,author,minor,idiot,man
1092,QID12702,IsA,father,man,consultant,adult,instructor,none,man
1093,QID12703,SeenWith,rabbi,teacher,none,teacher,actor,lady,relative
1094,QID12700,SeenWith,dentist,orthodontist,orthodontist,worker,addict,none,Muslim
1095,QID12701,SeenWith,teacher,rabbi,witness,rabbi,none,Mexican,atheist
1096,QID12706,IsA,sinner,saint,none,composer,professional,politician,saint
1097,QID12707,IsA,friend,mother,paranoid person,none,mother,physician,police officer
1098,QID12704,IsA,mother,friend,extremist,sailor,none,friend,white woman
1099,QID12705,IsA,creator,maker,none,expert,girl,maker,president
1100,QID12708,SeenWith,father,brother,guest,brother,grandmother,CEO,none
1101,QID12709,IsA,creator,maker,writer,none,saint,maker,adult
1102,QID13604,SeenWith,father,parent,parent,none,son,sailor,expert
1103,QID13604,SeenWith,father,son,parent,none,son,sailor,expert
1104,QID13605,SeenWith,saint,sinner,guest,patient,none,sinner,police officer
1105,QID13606,IsA,sentry,man,relative,princess,none,president,man
1106,QID13607,SeenWith,dad,mother,African American,none,mother,saint,prisoner
1107,QID13600,SeenWith,parent,father,pupil,genius,father,American,none
1108,QID13601,IsA,father,daughter,prince,daughter,lady,academic,none
1109,QID13602,SeenWith,guardian,mother,mother,saint,lesbian,senator,none
1110,QID13603,IsA,saint,sinner,sinner,grandmother,sailor,none,employee
1111,QID13608,IsA,mother,dad,white person,senator,dad,comedian,none
1112,QID13609,IsA,father,parent,cop,boy,employee,none,parent
1113,QID13118,IsA,parent,father,none,innocent person,black woman,saint,father
1114,QID13119,SeenWith,candidate,winner,none,clown,neighbor,winner,fan
1115,QID12414,SeenWith,man,father,spouse,addict,father,none,helper
1116,QID12415,IsA,son,father,photographer,none,leader,blogger,father
1117,QID12412,SeenWith,minister,rabbi,rabbi,none,intern,athlete,winner
1118,QID12413,SeenWith,baby,adult,patient,adult,none,fighter,orthodontist
1119,QID12410,SeenWith,parent,father,baker,minor,father,Baptist,none
1120,QID12411,SeenWith,adult,baby,bully,boyfriend,baby,none,intern
1121,QID13110,SeenWith,brother,father,none,monk,father,economist,wife
1122,QID13111,IsA,opponent,adversary,toddler,student,adversary,none,Christian
1123,QID13112,IsA,sentry,man,man,none,hooker,writer,idiot
1124,QID13113,SeenWith,teacher,rabbi,prince,rabbi,uncle,senator,none
1125,QID13114,IsA,candidate,winner,republican,politician,boss,winner,none
1126,QID13115,SeenWith,father,man,secretary,none,bride,American,man
1127,QID13116,IsA,father,daughter,nephew,king,defendant,none,daughter
1128,QID13117,IsA,father,parent,parent,Baptist,gunman,none,geek
1129,QID13275,SeenWith,guardian,mother,black woman,mother,baker,monk,none
1130,QID13274,SeenWith,mother,friend,writer,none,friend,brother,hero
1131,QID13277,IsA,wife,mother,none,Christian,consultant,mother,bachelor
1132,QID13276,SeenWith,father,brother,none,supervisor,brother,defendant,mechanic
1133,QID13271,SeenWith,son,father,Hispanic person,father,none,brother,comedian
1134,QID13271,SeenWith,son,brother,Hispanic person,father,none,brother,comedian
1135,QID13270,IsA,son,father,kid,father,professional,none,racist
1136,QID13273,SeenWith,maker,creator,follower,guy,creator,none,African American
1137,QID13272,IsA,father,brother,priest,reporter,brother,none,surgeon
1138,QID13279,IsA,baby,adult,adult,tourist,intern,judge,none
1139,QID13278,IsA,sinner,saint,none,buddy,gunman,physician,saint
1140,QID13073,IsA,daughter,father,father,child,economist,manager,none
1141,QID13072,IsA,man,sentry,none,atheist,groom,clown,sentry
1142,QID13071,SeenWith,rabbi,teacher,CEO,teacher,none,saint,singer
1143,QID13070,IsA,adversary,opponent,Baptist,celebrity,opponent,spouse,none
1144,QID13077,SeenWith,sentry,man,bishop,none,engineer,man,orthodontist
1145,QID13076,IsA,minister,rabbi,rabbi,none,reporter,witness,soldier
1146,QID13075,SeenWith,adversary,opponent,none,scientist,spouse,opponent,Hispanic person
1147,QID13074,IsA,teacher,rabbi,none,rabbi,principal,Christian,idiot
1148,QID13079,IsA,father,daughter,daughter,none,republican,girlfriend,son
1149,QID13079,IsA,father,son,daughter,none,republican,girlfriend,son
1150,QID13078,IsA,winner,candidate,candidate,none,cop,white woman,priest
1151,QID12898,SeenWith,father,daughter,millionaire,liberal,daughter,none,mentor
1152,QID12899,SeenWith,rabbi,teacher,none,racist,attorney,author,teacher
1153,QID12892,IsA,orthodontist,dentist,none,Mexican,white person,uncle,dentist
1154,QID12893,SeenWith,father,brother,none,farmer,sheriff,brother,host
1155,QID12890,IsA,father,brother,helper,brother,bride,rich person,none
1156,QID12891,IsA,father,son,rich person,none,girl,son,coach
1157,QID12896,IsA,man,sentry,none,sentry,celebrity,politician,archbishop
1158,QID12897,IsA,opponent,adversary,architect,none,conservative,Jew,adversary
1159,QID12894,SeenWith,dentist,orthodontist,none,relative,Baptist,orthodontist,helper
1160,QID12895,SeenWith,baby,adult,none,adult,mom,racist,dad
1161,QID13851,IsA,colonel,dentist,blogger,husband,none,dentist,minor
1162,QID13850,IsA,mother,friend,boy,genius,friend,thug,none
1163,QID13853,IsA,dad,mother,none,blogger,cousin,mother,alcoholic
1164,QID13852,IsA,mother,dad,sheriff,dad,none,mentor,cousin
1165,QID13855,IsA,rabbi,minister,archbishop,attorney,blonde,none,minister
1166,QID13854,SeenWith,adult,baby,none,toddler,aunt,baby,ambassador
1167,QID13857,SeenWith,adult,baby,kid,none,orthodontist,stud,baby
1168,QID13856,IsA,father,parent,sailor,parent,none,toddler,boxer
1169,QID13859,SeenWith,orthodontist,dentist,minority,fighter,dentist,African American,none
1170,QID13858,SeenWith,mother,dad,guy,dad,child,spouse,none
1171,QID13299,IsA,minister,rabbi,none,rabbi,consultant,boyfriend,scientist
1172,QID13298,SeenWith,adult,baby,blonde,colonel,baby,winner,none
1173,QID13293,SeenWith,orthodontist,dentist,dentist,physician,architect,none,worker
1174,QID13011,IsA,candidate,winner,customer,winner,girl,loser,none
1175,QID13291,SeenWith,dad,mother,juror,none,mother,follower,pimp
1176,QID13290,SeenWith,father,parent,winner,democrat,Trump supporter,parent,none
1177,QID13297,SeenWith,candidate,winner,none,toddler,liberal,white man,winner
1178,QID13296,SeenWith,father,brother,doctor,none,brother,parent,Muslim
1179,QID13296,SeenWith,father,parent,doctor,none,brother,parent,Muslim
1180,QID13295,SeenWith,parent,father,princess,leader,none,father,pastor
1181,QID13294,SeenWith,sentry,man,punk,none,supervisor,man,Mexican
1182,QID13019,IsA,friend,mother,fighter,juror,mother,none,academic
1183,QID13018,SeenWith,teacher,rabbi,none,leader,fighter,rabbi,gay person
1184,QID12935,IsA,dad,mother,alcoholic,blonde,mother,kid,none
1185,QID12934,IsA,dad,mother,actress,American,none,democrat,mother
1186,QID12421,SeenWith,dentist,colonel,colonel,none,writer,minor,liberal
1187,QID12936,IsA,dad,mother,none,banker,mother,reporter,American
1188,QID12931,IsA,saint,sinner,farmer,punk,none,sinner,democrat
1189,QID12930,IsA,mother,friend,boxer,none,parent,friend,employer
1190,QID12933,IsA,mother,friend,friend,aunt,none,hostage,pimp
1191,QID12932,IsA,daughter,father,black person,doctor,none,father,rich person
1192,QID12834,IsA,guardian,mother,none,mother,professor,professional,conservative
